Order Date,Region,Category,Sales,Profit
6/4/2011,West,Furniture,33.11,12.9129
6/4/2011,West,Office Supplies,19.44,9.3312
6/4/2011,West,Office Supplies,55.48,26.6304
5/10/2011,East,Office Supplies,91.92,11.49
14-08-2013,South,Office Supplies,17.34,4.6818
14-08-2013,South,Technology,71.98,15.1158
17-11-2011,Central,Office Supplies,7.08,2.478
25-04-2014,East,Technology,69.98,4.8986
25-08-2014,East,Office Supplies,646.272,64.6272
25-08-2014,East,Office Supplies,10.368,3.7584
24-02-2014,West,Office Supplies,8.4,0.336
24-02-2014,West,Technology,71.96,25.186
20-11-2013,South,Office Supplies,18.48,6.006
15-11-2013,West,Office Supplies,9.84,2.8536
7/7/2014,South,Furniture,239.24,23.924
26-12-2013,East,Furniture,21.12,6.5472
24-04-2014,East,Office Supplies,54.9,15.372
14-12-2012,West,Furniture,15.24,5.1816
19-04-2012,Central,Office Supplies,19.568,-52.8336
19-04-2012,Central,Office Supplies,310.392,-512.1468
5/9/2013,South,Furniture,42.6,16.614
5/9/2013,South,Office Supplies,113.94,54.6912
5/9/2013,South,Office Supplies,129.92,5.1968
5/9/2013,South,Office Supplies,5.28,2.5344
25-09-2014,West,Technology,859.2,75.18
25-09-2014,West,Technology,506.28,177.198
4/2/2013,West,Furniture,14.368,3.9512
20-05-2014,South,Furniture,314.352,-35.3646
20-05-2014,South,Office Supplies,27.888,10.1094
3/9/2012,West,Furniture,238.152,89.307
10/6/2013,Central,Furniture,692.94,173.235
7/11/2012,South,Office Supplies,16.146,-12.9168
7/11/2012,South,Office Supplies,1345.485,-1031.5385
16-06-2013,Central,Office Supplies,173.488,54.215
25-04-2012,Central,Office Supplies,57.75,16.17
25-04-2012,Central,Office Supplies,272.4,76.272
24-09-2013,East,Office Supplies,11.952,4.0338
24-09-2013,East,Furniture,28,7.7
24-09-2013,East,Office Supplies,12.201,-9.7608
19-08-2013,Central,Office Supplies,2.068,-3.4122
19-08-2013,Central,Office Supplies,83.84,30.392
2/3/2011,East,Office Supplies,11.36,5.3392
2/3/2011,East,Office Supplies,36.4,17.472
30-12-2011,East,Technology,27.968,6.992
10/4/2012,East,Office Supplies,142.04,38.3508
10/4/2012,East,Office Supplies,14.67,6.0147
25-12-2012,West,Technology,1199.96,224.9925
25-12-2012,West,Office Supplies,12.6,6.174
25-12-2012,West,Office Supplies,17.94,8.073
5/4/2012,East,Office Supplies,23.904,7.7688
17-01-2012,South,Office Supplies,88.96,10.008
21-05-2014,West,Furniture,518.272,-97.176
21-05-2014,West,Furniture,6.98,3.3504
21-05-2014,West,Technology,343.2,38.61
14-08-2014,East,Office Supplies,17.544,5.9211
31-12-2012,Central,Office Supplies,152.688,-26.7204
31-12-2012,Central,Office Supplies,3.488,0.5668
31-12-2012,Central,Office Supplies,5.888,-1.3248
26-12-2014,West,Office Supplies,153.552,51.8238
26-12-2014,West,Office Supplies,270.62,2.7062
2/9/2013,East,Technology,468.9,206.316
2/9/2013,East,Technology,72.48,30.4416
2/9/2013,East,Office Supplies,10.95,3.285
2/9/2013,East,Furniture,191.82,61.3824
6/8/2014,Central,Office Supplies,151.056,7.5528
19-02-2011,Central,Furniture,25.16,-11.322
23-11-2013,Central,Office Supplies,6.216,-9.6348
23-11-2013,Central,Office Supplies,23.616,2.6568
23-11-2013,Central,Technology,24.032,-0.6008
23-11-2013,Central,Office Supplies,2.088,0.6786
23-11-2013,Central,Office Supplies,4.488,-6.732
14-12-2012,West,Furniture,29.22,12.8568
13-06-2012,South,Office Supplies,6.48,3.1104
29-12-2014,West,Office Supplies,1.188,-0.99
21-09-2014,East,Furniture,272.646,18.1764
21-09-2014,East,Technology,212.8,95.76
21-09-2014,East,Office Supplies,38.52,18.1044
21-09-2014,East,Technology,72.64,21.792
21-09-2014,East,Office Supplies,45.4,12.712
21-09-2014,East,Office Supplies,13.76,6.3296
21-09-2014,East,Furniture,80.991,8.0991
21-09-2014,East,Office Supplies,11.784,3.9771
21-09-2014,East,Office Supplies,4.36,1.7876
21-09-2014,East,Furniture,2888.127,609.7157
21-09-2014,East,Technology,1299.66,350.9082
21-09-2014,East,Furniture,2254.41,375.735
21-09-2014,East,Technology,104.85,28.3095
21-09-2014,East,Technology,59.97,20.3898
23-08-2014,East,Furniture,314.532,-83.8752
18-06-2012,South,Office Supplies,13.632,3.5784
20-12-2011,Central,Office Supplies,19.432,-49.5516
20-12-2011,Central,Technology,65.44,-8.18
12/9/2013,Central,Office Supplies,6,2.1
12/9/2013,Central,Office Supplies,1.908,-3.2436
13-11-2013,East,Furniture,1474.802,-21.0686
13-11-2013,East,Office Supplies,110.096,33.0288
13-11-2013,East,Office Supplies,16.752,5.4444
13-11-2013,East,Furniture,1537.074,0
13-11-2013,East,Furniture,449.372,-12.8392
15-03-2013,West,Office Supplies,41.904,14.1426
14-11-2013,East,Technology,2279.96,592.7896
14-11-2013,East,Office Supplies,14.94,6.8724
20-09-2014,West,Technology,191.976,19.1976
20-09-2014,West,Office Supplies,23.832,6.5538
20-09-2014,West,Furniture,409.216,61.3824
20-09-2014,West,Furniture,72.588,-128.2388
5/12/2014,Central,Office Supplies,61.568,4.6176
31-08-2012,Central,Office Supplies,20.96,6.812
4/6/2014,West,Technology,44.75,8.5025
4/6/2014,West,Office Supplies,11.96,5.382
4/6/2014,West,Office Supplies,3.912,1.2714
1/4/2013,East,Furniture,327.996,54.666
25-10-2011,West,Office Supplies,49.408,18.528
27-03-2014,South,Technology,53.25,20.7675
27-03-2014,South,Office Supplies,3.76,1.316
27-12-2011,East,Furniture,767.214,161.9674
16-09-2014,South,Office Supplies,163.96,59.4355
17-08-2013,West,Furniture,161.28,12.096
5/11/2013,West,Office Supplies,192.8,55.912
18-10-2012,Central,Technology,27.696,3.462
18-10-2012,Central,Office Supplies,73.164,-186.5682
1/11/2013,South,Office Supplies,32.064,11.2224
30-03-2011,West,Furniture,205.666,-12.098
18-04-2012,West,Office Supplies,115.44,30.0144
10/7/2014,East,Office Supplies,274.8,134.652
10/7/2014,East,Office Supplies,195.64,3.9128
10/7/2014,East,Technology,257.98,74.8142
10/7/2014,East,Office Supplies,119.04,48.8064
28-06-2014,Central,Office Supplies,20.07,9.2322
22-12-2011,West,Office Supplies,11.76,3.1752
22-11-2014,West,Office Supplies,11.76,3.1752
22-11-2014,West,Office Supplies,40.736,14.7668
28-06-2013,West,Technology,201.584,12.599
29-12-2014,West,Furniture,340.704,-34.0704
9/4/2013,South,Furniture,354.9,88.725
18-03-2011,West,Furniture,1198.33,70.49
4/7/2014,West,Office Supplies,87.92,0.8792
21-04-2014,East,Furniture,51.968,10.3936
21-04-2014,East,Office Supplies,51.336,5.7753
21-04-2014,East,Office Supplies,332.704,33.2704
21-04-2014,East,Furniture,42.408,9.5418
4/8/2013,Central,Office Supplies,81.54,38.3238
4/8/2013,Central,Technology,167.28,23.4192
4/12/2013,West,Office Supplies,772.68,108.1752
19-03-2011,South,Technology,323.976,28.3479
19-03-2011,South,Office Supplies,11.808,3.9852
19-03-2011,South,Office Supplies,26.16,1.962
19-03-2011,South,Office Supplies,33.57,-25.737
19-03-2011,South,Furniture,4.992,1.3728
19-03-2011,South,Furniture,20.016,5.5044
19-03-2011,South,Technology,170.24,53.2
20-04-2012,Central,Office Supplies,117.456,44.046
19-09-2012,West,Office Supplies,22.96,11.2504
27-08-2011,South,Office Supplies,13.36,6.4128
20-12-2013,East,Office Supplies,34.248,11.5587
20-12-2013,East,Office Supplies,3.52,1.0208
2/8/2011,Central,Office Supplies,26.7,12.549
2/8/2011,Central,Technology,21.2,9.116
2/8/2011,Central,Office Supplies,838.38,226.3626
21-09-2012,South,Furniture,1690.04,422.51
21-09-2012,South,Office Supplies,85.96,24.0688
21-09-2012,South,Office Supplies,121.96,57.3212
21-09-2012,South,Office Supplies,23.92,11.7208
21-09-2012,South,Office Supplies,63.96,6.396
21-09-2012,South,Technology,629.95,176.386
21-09-2012,South,Technology,113.73,32.9817
21-09-2012,South,Office Supplies,14.6,6.862
21-09-2012,South,Office Supplies,887.84,17.7568
12/12/2013,West,Furniture,403.92,25.245
7/8/2012,East,Office Supplies,106.8,10.68
15-11-2012,East,Office Supplies,70.95,20.5755
15-11-2012,East,Office Supplies,34.944,11.7936
15-11-2012,East,Office Supplies,119.04,35.712
5/4/2014,Central,Technology,383.84,47.98
25-12-2013,East,Furniture,799.56,207.8856
14-12-2014,West,Office Supplies,31.44,8.4888
23-12-2014,Central,Office Supplies,25.92,9.072
23-12-2014,Central,Office Supplies,6.33,-9.8115
23-12-2014,Central,Office Supplies,75.88,26.558
22-10-2014,East,Technology,329.988,-76.9972
22-10-2014,East,Office Supplies,71.376,-4.461
13-11-2012,Central,Office Supplies,63.77,28.6965
13-11-2012,Central,Technology,50.97,13.2522
13-11-2012,Central,Office Supplies,96.08,46.1184
16-04-2012,Central,Technology,1439.968,485.9892
16-04-2012,Central,Technology,43.56,-4.9005
17-12-2013,West,Furniture,563.92,7.049
22-10-2013,East,Technology,235.152,-47.0304
2/12/2014,East,Furniture,7.712,1.7352
21-10-2013,Central,Office Supplies,51.016,15.9425
21-10-2013,Central,Office Supplies,25.248,7.89
21-10-2013,Central,Furniture,56.686,-14.5764
30-09-2014,East,Office Supplies,51.168,-6.396
19-08-2014,West,Office Supplies,2793.528,942.8157
19-08-2014,West,Office Supplies,1000.02,290.0058
19-08-2014,West,Furniture,65.94,22.4196
13-11-2014,West,Office Supplies,18.24,9.12
13-11-2014,West,Office Supplies,76.12,22.0748
11/10/2011,West,Office Supplies,7.64,3.7436
28-11-2012,East,Furniture,68.16,27.9456
28-11-2012,East,Office Supplies,62.24,29.2528
27-07-2012,South,Technology,29.97,0.2997
21-10-2013,Central,Technology,125.7,35.196
21-10-2013,Central,Technology,191.98,51.8346
21-10-2013,Central,Office Supplies,20.86,1.4602
15-09-2014,West,Office Supplies,56.7,26.082
24-12-2014,South,Furniture,72.704,19.0848
24-12-2014,South,Office Supplies,12.264,1.0731
24-12-2014,South,Office Supplies,218.352,-54.588
5/10/2012,West,Furniture,66.294,-103.8606
5/10/2012,West,Furniture,291.168,-14.5584
2/11/2011,Central,Technology,88.776,7.7679
22-01-2013,East,Technology,110.376,-20.2356
22-01-2013,East,Technology,55.176,15.8631
12/7/2014,Central,Office Supplies,30.32,11.8248
12/9/2014,West,Furniture,177.568,8.8784
12/9/2014,West,Office Supplies,19.44,9.3312
12/9/2014,West,Office Supplies,71.28,34.2144
12/9/2014,West,Office Supplies,1471.96,459.9875
12/9/2014,West,Technology,79.96,-17.991
23-02-2013,East,Office Supplies,57.576,21.591
22-01-2013,East,Office Supplies,26.336,9.2176
12/12/2012,West,Furniture,166.5,21.645
12/12/2012,West,Office Supplies,360.38,93.6988
30-10-2013,West,Office Supplies,11.744,3.8168
29-05-2014,East,Furniture,247.44,101.4504
21-12-2011,South,Office Supplies,18.24,-14.592
25-11-2013,West,Office Supplies,25.35,7.605
20-11-2012,West,Office Supplies,119.04,30.9504
20-11-2012,West,Furniture,22.14,6.4206
20-11-2012,West,Technology,13.98,6.0114
30-05-2014,Central,Office Supplies,43.41,19.9686
30-05-2014,Central,Furniture,6.24,2.6208
30-05-2014,Central,Office Supplies,465.16,120.9416
30-05-2014,Central,Office Supplies,7.98,3.99
2/12/2011,Central,Office Supplies,2.394,-6.3441
7/4/2011,South,Office Supplies,58.32,27.9936
7/4/2011,South,Technology,200.97,50.2425
8/9/2012,South,Furniture,21.36,8.1168
10/9/2014,Central,Office Supplies,9.856,3.4496
6/9/2012,South,Office Supplies,3.444,-2.5256
3/11/2014,East,Office Supplies,384.592,-81.7258
28-03-2012,East,Office Supplies,22.92,11.2308
13-08-2012,Central,Office Supplies,11.36,5.5664
12/5/2012,West,Office Supplies,14.592,4.9248
24-07-2014,East,Office Supplies,41.4,19.872
25-09-2013,Central,Office Supplies,442.372,-729.9138
6/5/2014,South,Office Supplies,34.5,15.525
7/10/2013,Central,Office Supplies,28.85,14.425
3/11/2011,South,Office Supplies,3.488,1.1772
3/11/2011,South,Office Supplies,143.856,48.5514
1/10/2012,East,Technology,311.98,93.594
1/10/2012,East,Office Supplies,22.45,10.327
3/12/2014,West,Technology,39.992,-7.9984
3/12/2014,West,Furniture,1159.056,43.4646
3/12/2014,West,Office Supplies,179.9,44.975
12/12/2014,Central,Technology,116.312,23.2624
18-07-2013,West,Furniture,12.42,4.4712
18-07-2013,West,Technology,428.4,89.964
18-07-2013,West,Furniture,24.75,10.89
18-07-2013,West,Office Supplies,87.71,41.2237
18-07-2013,West,Office Supplies,69.52,17.38
18-07-2013,West,Technology,20.784,-4.6764
18-07-2013,West,Office Supplies,12.816,4.1652
13-05-2014,East,Office Supplies,5.904,1.9926
20-11-2012,East,Furniture,63.824,9.5736
20-11-2012,East,Office Supplies,141.552,-26.541
25-09-2013,West,Office Supplies,304.9,143.303
25-09-2013,West,Furniture,563.24,56.324
22-10-2013,East,Furniture,661.176,-231.4116
25-10-2013,South,Technology,239.976,17.9982
8/7/2011,West,Furniture,502.488,-87.9354
8/7/2011,West,Office Supplies,196.704,68.8464
13-03-2012,West,Furniture,915.136,102.9528
13-03-2012,West,Furniture,327.76,91.7728
3/12/2014,South,Furniture,701.96,168.4704
22-04-2012,West,Technology,88.776,7.7679
22-04-2012,West,Office Supplies,64.14,16.6764
16-09-2011,East,Office Supplies,33.552,12.582
28-12-2011,East,Office Supplies,1737.18,503.7822
28-12-2011,East,Office Supplies,704.25,84.51
28-12-2011,East,Office Supplies,141.76,66.6272
21-10-2011,West,Office Supplies,36.36,12.2715
1/12/2014,West,Furniture,25.83,9.5571
6/6/2011,Central,Office Supplies,24.588,-38.1114
6/6/2011,Central,Office Supplies,13.984,4.7196
24-11-2014,Central,Technology,195.96,19.596
19-06-2014,Central,Office Supplies,74.352,23.235
6/5/2014,East,Office Supplies,6.68,3.2064
5/11/2013,West,Office Supplies,17.584,-4.1762
5/11/2013,West,Furniture,104.784,-14.4078
5/11/2013,West,Office Supplies,47.952,16.7832
5/11/2013,West,Furniture,650.352,-97.5528
5/11/2013,West,Office Supplies,629.184,228.0792
5/11/2013,West,Office Supplies,15.176,5.3116
11/9/2011,West,Furniture,127.95,21.7515
17-02-2014,East,Office Supplies,579.51,81.1314
17-02-2014,East,Technology,14.99,7.3451
24-11-2011,Central,Office Supplies,151.92,45.576
24-11-2011,Central,Office Supplies,196.62,96.3438
24-11-2011,Central,Office Supplies,144.12,69.1776
24-11-2011,Central,Office Supplies,15.96,7.98
26-11-2014,West,Technology,39.96,3.4965
26-11-2014,West,Office Supplies,34.08,15.336
29-09-2014,South,Office Supplies,10.368,3.6288
13-10-2011,East,Office Supplies,7.752,2.8101
3/6/2011,Central,Office Supplies,15.28,7.4872
17-06-2011,East,Technology,65.97,31.0059
29-10-2012,West,Office Supplies,33.4,16.032
29-10-2012,West,Office Supplies,210.84,103.3116
21-01-2011,Central,Office Supplies,13.98,4.0542
21-01-2011,Central,Furniture,272.94,30.0234
21-01-2011,Central,Office Supplies,19.05,8.9535
21-01-2011,Central,Office Supplies,247.716,93.5816
21-01-2011,Central,Office Supplies,66.58,15.9792
21-01-2011,Central,Office Supplies,43.92,12.7368
21-01-2011,Central,Furniture,14.73,4.8609
21-01-2011,Central,Office Supplies,29.7,13.365
11/7/2011,East,Office Supplies,49.12,23.0864
11/7/2011,East,Office Supplies,18.28,6.398
31-08-2013,West,Furniture,47.04,15.9936
31-08-2013,West,Technology,339.96,42.495
6/10/2014,East,Technology,87.8,43.9
6/10/2014,East,Furniture,221.382,2.4598
6/10/2014,East,Technology,5199.96,1351.9896
1/1/2014,East,Office Supplies,156.512,-35.2152
7/3/2012,East,Technology,119.85,52.734
7/3/2012,East,Office Supplies,30.44,14.9156
7/3/2012,East,Office Supplies,69.28,33.2544
7/3/2012,East,Technology,587.97,170.5113
21-10-2014,East,Office Supplies,24.55,12.0295
1/5/2012,West,Office Supplies,12.176,4.4138
1/5/2012,West,Office Supplies,37.32,10.4496
1/5/2012,West,Office Supplies,35.06,10.518
4/9/2014,Central,Furniture,108.4,-105.69
4/11/2014,South,Technology,361.376,27.1032
13-09-2012,East,Office Supplies,2.412,-2.01
6/9/2012,East,Office Supplies,8.39,2.0975
6/9/2012,East,Technology,337.98,101.394
6/10/2011,East,Office Supplies,83.92,-13.637
24-01-2014,West,Office Supplies,19.68,6.888
24-01-2014,West,Office Supplies,25.92,12.4416
24-01-2014,West,Office Supplies,6.48,3.1104
24-01-2014,West,Technology,86.352,8.6352
10/12/2012,West,Office Supplies,56.3,15.764
25-11-2011,West,Office Supplies,51.016,8.2901
22-11-2014,West,Office Supplies,150.8,56.55
22-11-2014,West,Technology,1039.992,103.9992
22-11-2014,West,Office Supplies,51.84,24.8832
5/4/2014,East,Technology,41.22,11.1294
5/4/2014,East,Office Supplies,240.37,7.2111
5/4/2014,East,Technology,119.02,33.3256
20-05-2014,West,Office Supplies,133.12,49.92
4/10/2013,Central,Furniture,38.08,-29.512
22-11-2013,East,Furniture,113.568,12.7764
4/10/2014,East,Furniture,83.92,21.8192
4/10/2014,East,Office Supplies,6.63,3.1161
4/10/2014,East,Technology,371.97,66.9546
29-04-2011,South,Furniture,561.584,70.198
29-04-2011,South,Office Supplies,99.92,-1.249
8/10/2013,East,Office Supplies,4.928,1.7248
16-12-2013,West,Furniture,14.76,4.2804
11/4/2014,East,Technology,99.99,41.9958
11/4/2014,East,Office Supplies,286.15,71.5375
8/4/2011,West,Office Supplies,49.792,-11.8256
30-03-2013,East,Furniture,299.975,-167.986
30-03-2013,East,Technology,158.376,-36.9544
16-01-2014,Central,Office Supplies,32.784,-52.4544
16-01-2014,Central,Technology,47.984,14.3952
16-01-2014,Central,Technology,62.592,13.3008
16-01-2014,Central,Office Supplies,4.276,-6.6278
31-01-2011,Central,Office Supplies,10.56,4.752
31-01-2011,Central,Office Supplies,229.94,6.8982
7/2/2012,South,Office Supplies,311.15,146.2405
7/2/2012,South,Office Supplies,12.96,6.3504
15-12-2013,East,Office Supplies,14.62,6.7252
15-12-2013,East,Office Supplies,5.76,2.8224
15-12-2013,East,Office Supplies,21.48,10.5252
15-12-2013,East,Furniture,396.92,198.46
15-12-2013,East,Office Supplies,17.15,4.6305
15-12-2013,East,Office Supplies,23.12,7.803
1/11/2014,Central,Office Supplies,5.248,0.5904
7/8/2014,East,Technology,824.95,247.485
7/8/2014,East,Office Supplies,24.64,11.8272
7/8/2014,East,Office Supplies,227.88,68.364
31-05-2014,South,Furniture,241.96,33.8744
31-05-2014,South,Office Supplies,3.89,1.8672
31-05-2014,South,Furniture,8.01,3.0438
30-11-2012,South,Technology,177.48,19.9665
1/9/2014,West,Furniture,569.568,7.1196
1/9/2014,West,Office Supplies,149.73,43.4217
15-05-2014,Central,Furniture,899.43,-12.849
15-05-2014,Central,Office Supplies,46.2,5.775
15-05-2014,Central,Office Supplies,47.952,16.1838
15-05-2014,Central,Technology,7.992,0.6993
15-05-2014,Central,Office Supplies,76.864,26.9024
18-08-2014,South,Office Supplies,102.93,48.3771
18-08-2014,South,Technology,98.16,9.816
11/11/2014,South,Office Supplies,11.52,-7.68
22-08-2014,West,Office Supplies,83.88,29.358
9/3/2013,East,Technology,108.576,-25.3344
9/3/2013,East,Office Supplies,5.984,-1.3464
1/11/2013,Central,Office Supplies,21.96,6.1488
1/11/2013,Central,Furniture,368.97,81.1734
1/11/2013,Central,Office Supplies,12.39,3.4692
1/11/2013,Central,Office Supplies,332.94,9.9882
26-07-2011,West,Technology,111.93,34.6983
24-10-2012,West,Furniture,454.272,-73.8192
20-08-2014,East,Office Supplies,19.44,9.3312
24-05-2013,East,Technology,8399.976,1119.9968
24-05-2013,East,Office Supplies,6.294,-4.196
24-05-2013,East,Office Supplies,10.368,3.6288
24-05-2013,East,Technology,122.382,-24.4764
3/11/2011,South,Office Supplies,25.984,-1.624
3/11/2011,South,Furniture,945.036,-299.2614
3/11/2011,South,Office Supplies,14.301,-10.4874
3/11/2011,South,Furniture,410.352,-51.294
30-03-2012,Central,Office Supplies,23.52,8.526
30-03-2012,Central,Technology,180.96,13.572
