Order Date,Region,Category,Sales,Profit,Month-Year
11/5/2013,West,Office Supplies,17.584,-4.1762,2013-11
11/5/2013,West,Furniture,104.784,-14.4078,2013-11
11/5/2013,West,Office Supplies,47.952,16.7832,2013-11
11/5/2013,West,Furniture,650.352,-97.5528,2013-11
11/5/2013,West,Office Supplies,629.184,228.0792,2013-11
11/5/2013,West,Office Supplies,15.176,5.3116,2013-11
9/11/2011,West,Furniture,127.95,21.7515,2011-09
6/3/2011,Central,Office Supplies,15.28,7.4872,2011-06
7/11/2011,East,Office Supplies,49.12,23.0864,2011-07
7/11/2011,East,Office Supplies,18.28,6.398,2011-07
10/6/2014,East,Technology,87.8,43.9,2014-10
10/6/2014,East,Furniture,221.382,2.4598,2014-10
10/6/2014,East,Technology,5199.96,1351.9896,2014-10
1/1/2014,East,Office Supplies,156.512,-35.2152,2014-01
3/7/2012,East,Technology,119.85,52.734,2012-03
3/7/2012,East,Office Supplies,30.44,14.9156,2012-03
3/7/2012,East,Office Supplies,69.28,33.2544,2012-03
3/7/2012,East,Technology,587.97,170.5113,2012-03
5/1/2012,West,Office Supplies,12.176,4.4138,2012-05
5/1/2012,West,Office Supplies,37.32,10.4496,2012-05
5/1/2012,West,Office Supplies,35.06,10.518,2012-05
9/4/2014,Central,Furniture,108.4,-105.69,2014-09
11/4/2014,South,Technology,361.376,27.1032,2014-11
9/6/2012,East,Office Supplies,8.39,2.0975,2012-09
9/6/2012,East,Technology,337.98,101.394,2012-09
10/6/2011,East,Office Supplies,83.92,-13.637,2011-10
12/10/2012,West,Office Supplies,56.3,15.764,2012-12
4/5/2014,East,Technology,41.22,11.1294,2014-04
4/5/2014,East,Office Supplies,240.37,7.2111,2014-04
4/5/2014,East,Technology,119.02,33.3256,2014-04
10/4/2013,Central,Furniture,38.08,-29.512,2013-10
10/4/2014,East,Furniture,83.92,21.8192,2014-10
10/4/2014,East,Office Supplies,6.63,3.1161,2014-10
10/4/2014,East,Technology,371.97,66.9546,2014-10
10/8/2013,East,Office Supplies,4.928,1.7248,2013-10
4/11/2014,East,Technology,99.99,41.9958,2014-04
4/11/2014,East,Office Supplies,286.15,71.5375,2014-04
4/8/2011,West,Office Supplies,49.792,-11.8256,2011-04
2/7/2012,South,Office Supplies,311.15,146.2405,2012-02
2/7/2012,South,Office Supplies,12.96,6.3504,2012-02
11/1/2014,Central,Office Supplies,5.248,0.5904,2014-11
8/7/2014,East,Technology,824.95,247.485,2014-08
8/7/2014,East,Office Supplies,24.64,11.8272,2014-08
8/7/2014,East,Office Supplies,227.88,68.364,2014-08
9/1/2014,West,Furniture,569.568,7.1196,2014-09
9/1/2014,West,Office Supplies,149.73,43.4217,2014-09
11/11/2014,South,Office Supplies,11.52,-7.68,2014-11
3/9/2013,East,Technology,108.576,-25.3344,2013-03
3/9/2013,East,Office Supplies,5.984,-1.3464,2013-03
11/1/2013,Central,Office Supplies,21.96,6.1488,2013-11
11/1/2013,Central,Furniture,368.97,81.1734,2013-11
11/1/2013,Central,Office Supplies,12.39,3.4692,2013-11
11/1/2013,Central,Office Supplies,332.94,9.9882,2013-11
11/3/2011,South,Office Supplies,25.984,-1.624,2011-11
11/3/2011,South,Furniture,945.036,-299.2614,2011-11
11/3/2011,South,Office Supplies,14.301,-10.4874,2011-11
11/3/2011,South,Furniture,410.352,-51.294,2011-11
10/4/2011,East,Furniture,589.41,-6.549,2011-10
3/5/2012,Central,Office Supplies,7.104,2.4864,2012-03
3/5/2014,Central,Furniture,103.5,-77.625,2014-03
3/5/2014,Central,Office Supplies,2.464,0.8624,2014-03
3/5/2014,Central,Office Supplies,8.72,0.654,2014-03
10/8/2012,Central,Office Supplies,3.44,0.559,2012-10
8/1/2014,West,Office Supplies,56.56,15.2712,2014-08
8/1/2014,West,Furniture,36.96,11.4576,2014-08
8/5/2011,East,Technology,135.99,36.7173,2011-08
8/5/2011,East,Office Supplies,15.96,7.0224,2011-08
12/3/2013,East,Office Supplies,2079.4,582.232,2013-12
12/3/2013,East,Technology,629.95,176.386,2013-12
12/3/2013,East,Furniture,72.42,23.8986,2013-12
6/6/2011,Central,Office Supplies,100.24,33.831,2011-06
6/4/2014,South,Office Supplies,4.554,-3.4914,2014-06
6/4/2014,South,Office Supplies,5.2,0.585,2014-06
6/4/2014,South,Technology,205.992,-2.5749,2014-06
6/4/2014,South,Office Supplies,15.552,5.4432,2014-06
6/4/2014,South,Technology,503.96,50.396,2014-06
6/4/2014,South,Office Supplies,24.472,1.8354,2014-06
6/4/2014,South,Furniture,241.568,0,2014-06
6/4/2014,South,Technology,110.4,-4.14,2014-06
6/4/2014,East,Furniture,384.768,-115.4304,2014-06
6/4/2014,East,Technology,78.66,36.1836,2014-06
6/4/2014,East,Office Supplies,45.36,22.2264,2014-06
11/2/2011,East,Technology,539.964,-107.9928,2011-11
11/2/2011,East,Technology,50.232,-10.0464,2011-11
11/2/2011,East,Office Supplies,19.242,-13.4694,2011-11
10/10/2013,East,Office Supplies,19.136,5.98,2013-10
10/10/2013,East,Furniture,332.832,-24.9624,2013-10
3/7/2014,West,Office Supplies,23.88,8.1192,2014-03
3/7/2014,West,Office Supplies,11.52,5.6448,2014-03
3/7/2014,West,Office Supplies,286.93,140.5957,2014-03
3/7/2014,West,Technology,206.384,23.2182,2014-03
7/8/2013,East,Office Supplies,10.08,3.276,2013-07
7/8/2013,East,Technology,59.994,-12.9987,2013-07
7/8/2013,East,Office Supplies,5.715,-4.7625,2013-07
7/8/2013,East,Office Supplies,9.42,-7.85,2013-07
12/5/2014,Central,Office Supplies,8.8,2.552,2014-12
12/5/2014,Central,Technology,142.8,29.988,2014-12
12/5/2014,Central,Technology,399.95,143.982,2014-12
3/1/2011,Central,Furniture,634.116,-172.1172,2011-03
3/1/2011,Central,Office Supplies,17.472,5.6784,2011-03
11/1/2012,East,Furniture,327.564,21.8376,2012-11
6/5/2012,East,Furniture,1522.638,169.182,2012-06
4/1/2014,Central,Office Supplies,33.62,-90.774,2014-04
5/7/2011,East,Office Supplies,16.14,7.9086,2011-05
5/7/2011,East,Furniture,194.25,-38.85,2011-05
5/7/2011,East,Office Supplies,8.64,2.5056,2011-05
5/7/2011,East,Furniture,872.32,244.2496,2011-05
2/6/2014,Central,Office Supplies,243.992,-426.986,2014-02
2/6/2014,Central,Office Supplies,7.12,0.712,2014-02
5/11/2013,West,Office Supplies,11.96,5.8604,2013-05
3/4/2014,West,Technology,1049.44,440.7648,2014-03
3/4/2014,West,Furniture,170.352,-17.0352,2014-03
12/6/2012,South,Technology,173.94,50.4426,2012-12
8/8/2013,West,Technology,179.97,86.3856,2013-08
5/4/2012,Central,Office Supplies,125.93,35.2604,2012-05
6/6/2011,South,Office Supplies,1.365,-0.91,2011-06
6/6/2011,South,Office Supplies,62.016,22.4808,2011-06
12/2/2011,East,Furniture,60.72,23.6808,2011-12
12/2/2011,East,Office Supplies,146.82,73.41,2011-12
12/2/2011,East,Furniture,239.84,64.7568,2011-12
12/2/2011,East,Office Supplies,15.66,7.2036,2011-12
3/10/2012,East,Office Supplies,89.82,25.1496,2012-03
9/6/2011,West,Furniture,41.88,12.1452,2011-09
9/6/2011,West,Office Supplies,58.48,27.4856,2011-09
10/2/2012,South,Office Supplies,7.38,-5.412,2012-10
5/7/2013,Central,Office Supplies,54.48,15.2544,2013-05
5/7/2014,South,Office Supplies,68.541,-52.5481,2014-05
5/7/2014,South,Technology,627.168,70.5564,2014-05
5/7/2014,South,Office Supplies,122.12,39.689,2014-05
8/6/2014,Central,Office Supplies,125.88,60.4224,2014-08
8/6/2014,Central,Technology,79.78,29.5186,2014-08
8/6/2014,Central,Office Supplies,133.2,66.6,2014-08
8/10/2012,West,Technology,438.368,38.3572,2012-08
8/10/2012,West,Technology,139.944,-31.4874,2012-08
8/10/2012,West,Office Supplies,133.472,15.0156,2012-08
9/9/2014,Central,Office Supplies,42.616,-68.1856,2014-09
9/9/2014,Central,Technology,319.984,107.9946,2014-09
9/9/2014,Central,Office Supplies,45.92,15.498,2014-09
9/9/2014,Central,Furniture,21.184,-11.6512,2014-09
9/9/2014,Central,Office Supplies,20.736,7.2576,2014-09
9/9/2014,Central,Furniture,213.43,-39.637,2014-09
8/8/2012,East,Office Supplies,39.66,11.898,2012-08
8/8/2012,East,Office Supplies,113.92,33.0368,2012-08
8/8/2012,East,Office Supplies,447.86,210.4942,2012-08
9/11/2012,West,Office Supplies,265.86,79.758,2012-09
9/5/2012,South,Furniture,67.96,12.2328,2012-09
10/10/2011,West,Furniture,46.872,3.5154,2011-10
9/3/2014,East,Office Supplies,10.9,2.834,2014-09
9/3/2014,East,Office Supplies,79.92,37.5624,2014-09
9/3/2014,East,Office Supplies,146.82,73.41,2014-09
1/2/2014,Central,Office Supplies,3.6,1.728,2014-01
11/5/2011,West,Furniture,20.04,8.8176,2011-11
3/11/2014,West,Technology,111.96,21.2724,2014-03
12/3/2014,Central,Office Supplies,12.16,2.128,2014-12
8/1/2014,Central,Office Supplies,17.52,8.4096,2014-08
8/1/2014,Central,Office Supplies,155.88,54.558,2014-08
8/12/2014,South,Office Supplies,477.51,219.6546,2014-08
10/1/2014,East,Office Supplies,164.88,80.7912,2014-10
12/3/2013,East,Office Supplies,415.176,134.9322,2013-12
12/3/2013,East,Office Supplies,35.232,11.4504,2013-12
12/3/2013,East,Office Supplies,54.96,26.9304,2013-12
9/11/2013,South,Technology,519.68,58.464,2013-09
12/10/2013,West,Office Supplies,273.92,99.296,2013-12
4/9/2013,South,Office Supplies,30,14.4,2013-04
4/9/2013,South,Office Supplies,25.92,12.7008,2013-04
4/9/2013,South,Furniture,159.92,31.984,2013-04
9/5/2014,East,Office Supplies,14.82,6.9654,2014-09
8/11/2014,Central,Office Supplies,177.2,83.284,2014-08
11/5/2013,South,Furniture,50.496,8.2056,2013-11
7/4/2011,West,Office Supplies,177.536,62.1376,2011-07
7/4/2011,West,Office Supplies,32.432,3.2432,2011-07
4/11/2013,West,Office Supplies,113.76,44.3664,2013-04
4/11/2013,West,Office Supplies,579.51,81.1314,2013-04
4/11/2013,West,Office Supplies,150.66,6.0264,2013-04
4/11/2013,West,Office Supplies,48.032,15.6104,2013-04
7/7/2014,West,Furniture,122.136,-13.7403,2014-07
12/12/2014,East,Office Supplies,14.952,5.0463,2014-12
12/12/2014,East,Office Supplies,17.94,8.073,2014-12
12/12/2014,East,Technology,116.98,29.245,2014-12
12/3/2014,South,Office Supplies,32.776,2.4582,2014-12
9/3/2013,Central,Office Supplies,29.24,9.8685,2013-09
9/3/2013,Central,Office Supplies,35.168,-8.3524,2013-09
9/3/2013,Central,Technology,1362.9,-19.47,2013-09
8/12/2011,East,Office Supplies,196.21,98.105,2011-08
12/10/2014,West,Office Supplies,419.4,146.79,2014-12
12/10/2014,West,Office Supplies,13.005,-9.9705,2014-12
11/5/2013,West,Office Supplies,7.712,2.7956,2013-11
11/5/2013,West,Office Supplies,4.176,1.305,2013-11
11/5/2013,West,Office Supplies,38.88,18.6624,2013-11
9/6/2013,Central,Office Supplies,93.456,-17.523,2013-09
9/4/2013,East,Furniture,344.94,31.0446,2013-09
9/4/2013,East,Furniture,14.76,4.2804,2013-09
9/4/2013,East,Office Supplies,12.76,5.8696,2013-09
9/4/2013,East,Office Supplies,58.48,27.4856,2013-09
9/7/2012,South,Office Supplies,140.736,12.3144,2012-09
11/11/2013,West,Furniture,9.98,2.7944,2013-11
10/5/2011,West,Technology,99.98,34.993,2011-10
11/3/2014,West,Office Supplies,168.1,43.706,2014-11
10/3/2013,Central,Office Supplies,32.48,4.872,2013-10
10/3/2013,Central,Technology,17499.95,8399.976,2013-10
10/3/2013,Central,Office Supplies,735.98,331.191,2013-10
10/3/2013,Central,Office Supplies,34.37,16.8413,2013-10
10/3/2013,Central,Office Supplies,33.96,9.5088,2013-10
10/10/2012,Central,Office Supplies,8.016,1.002,2012-10
9/9/2013,West,Furniture,146.04,-12.7785,2013-09
7/6/2012,East,Office Supplies,11.12,2.8912,2012-07
2/6/2014,West,Office Supplies,1640.7,459.396,2014-02
2/6/2014,West,Technology,371.2,41.76,2014-02
12/6/2012,East,Office Supplies,14.832,-10.3824,2012-12
7/6/2011,West,Furniture,478.48,47.848,2011-07
5/10/2013,West,Office Supplies,32.04,14.418,2013-05
1/8/2013,Central,Furniture,1565.88,407.1288,2013-01
1/8/2013,Central,Office Supplies,106.05,49.8435,2013-01
12/2/2014,Central,Office Supplies,10.368,3.6288,2014-12
12/6/2013,Central,Office Supplies,11.952,3.8844,2013-12
9/6/2013,South,Office Supplies,25.06,11.7782,2013-09
9/6/2013,South,Furniture,1652.94,314.0586,2013-09
12/1/2012,West,Furniture,2003.92,125.245,2012-12
12/1/2012,West,Office Supplies,32.4,15.552,2012-12
12/1/2012,West,Furniture,1913.4,401.814,2012-12
12/1/2012,West,Office Supplies,146.73,2.9346,2012-12
12/1/2012,West,Office Supplies,114.2,52.532,2012-12
9/11/2014,East,Technology,37.056,8.8008,2014-09
9/11/2014,East,Technology,259.896,-56.3108,2014-09
9/7/2012,East,Technology,559.93,167.979,2012-09
9/3/2014,Central,Office Supplies,16,5.6,2014-09
9/3/2014,Central,Office Supplies,5.588,-15.0876,2014-09
9/3/2014,Central,Office Supplies,235.92,-44.235,2014-09
12/7/2014,West,Office Supplies,10.68,2.8836,2014-12
12/11/2014,South,Furniture,14.76,4.2804,2014-12
8/2/2014,West,Office Supplies,186.54,50.3658,2014-08
5/3/2014,West,Technology,159.56,59.0372,2014-05
6/12/2012,South,Technology,55.984,4.1988,2012-06
4/5/2014,East,Office Supplies,16.98,8.49,2014-04
12/1/2014,Central,Technology,95.976,-10.7973,2014-12
9/3/2013,Central,Furniture,84.272,-75.8448,2013-09
11/6/2013,West,Technology,479.72,52.7692,2013-11
10/1/2013,East,Furniture,523.92,-26.196,2013-10
11/9/2012,West,Office Supplies,2.48,1.1656,2012-11
10/2/2012,West,Office Supplies,11.808,4.1328,2012-10
10/2/2012,West,Office Supplies,53.568,19.4184,2012-10
10/2/2012,West,Technology,503.96,50.396,2012-10
11/11/2014,West,Office Supplies,7.8,2.106,2014-11
1/10/2013,West,Furniture,24.85,7.7035,2013-01
11/7/2011,East,Office Supplies,5.92,2.8416,2011-11
11/7/2011,East,Office Supplies,30.18,13.8828,2011-11
9/2/2013,Central,Office Supplies,24.1,11.086,2013-09
9/2/2013,Central,Technology,8.78,2.2828,2013-09
9/2/2013,Central,Office Supplies,376.74,71.162,2013-09
9/2/2013,Central,Office Supplies,29.52,14.4648,2013-09
9/2/2013,Central,Office Supplies,11.96,2.99,2013-09
9/2/2013,Central,Office Supplies,26.4,12.672,2013-09
11/12/2014,South,Office Supplies,1158.12,130.2885,2014-11
12/12/2014,Central,Office Supplies,1.392,-3.7584,2014-12
11/8/2012,South,Office Supplies,44.43,18.6606,2012-11
11/8/2012,South,Technology,226.2,58.812,2012-11
11/8/2012,South,Furniture,186.54,41.0388,2012-11
11/8/2012,South,Office Supplies,265.86,79.758,2012-11
11/8/2012,South,Office Supplies,27.9,6.975,2012-11
11/1/2012,East,Furniture,205.164,13.6776,2012-11
12/10/2014,West,Furniture,148.257,15.6978,2014-12
3/11/2011,South,Office Supplies,146.76,38.1576,2011-03
3/11/2011,South,Technology,32.96,14.1728,2011-03
3/11/2011,South,Technology,587.97,164.6316,2011-03
3/11/2011,South,Office Supplies,14.94,7.0218,2011-03
2/7/2014,East,Technology,227.46,65.9634,2014-02
2/7/2014,East,Office Supplies,46.24,15.606,2014-02
11/12/2013,East,Office Supplies,28.14,7.8792,2013-11
11/12/2013,East,Technology,36,6.48,2013-11
11/12/2013,East,Office Supplies,92.94,25.0938,2013-11
11/12/2013,East,Furniture,245.646,8.1882,2013-11
11/12/2013,East,Office Supplies,55.008,17.19,2013-11
11/12/2013,East,Office Supplies,35.232,11.4504,2013-11
11/10/2014,West,Furniture,523.392,52.3392,2014-11
5/2/2011,South,Technology,479.984,89.997,2011-05
11/4/2013,Central,Office Supplies,9.248,3.3524,2013-11
4/8/2011,West,Furniture,99.592,2.4898,2011-04
4/8/2011,West,Technology,399.96,139.986,2011-04
12/12/2013,West,Office Supplies,209.6,68.12,2013-12
12/12/2013,West,Office Supplies,23.32,6.0632,2013-12
12/12/2013,West,Office Supplies,30.98,13.941,2013-12
12/12/2013,West,Technology,119.96,25.1916,2013-12
12/12/2013,West,Furniture,363.92,-31.843,2013-12
12/12/2013,West,Office Supplies,35.808,11.19,2013-12
12/12/2013,West,Office Supplies,122.688,39.8736,2013-12
12/12/2013,West,Furniture,892.136,111.517,2013-12
12/12/2013,West,Office Supplies,50.22,2.0088,2013-12
12/12/2013,West,Office Supplies,83.42,24.1918,2013-12
12/12/2013,West,Office Supplies,5.872,2.1286,2013-12
2/3/2012,West,Office Supplies,12.144,4.0986,2012-02
9/1/2014,West,Office Supplies,6.208,0.6984,2014-09
2/5/2014,East,Office Supplies,32.67,8.4942,2014-02
12/6/2011,West,Office Supplies,1261.33,327.9458,2011-12
8/9/2011,West,Office Supplies,5.98,2.691,2011-08
9/6/2013,Central,Office Supplies,9.248,3.3524,2013-09
9/3/2013,South,Office Supplies,22.911,-17.5651,2013-09
9/3/2013,South,Office Supplies,309.456,34.8138,2013-09
9/3/2013,South,Office Supplies,19.456,3.4048,2013-09
9/3/2013,South,Furniture,472.518,-149.6307,2013-09
9/3/2013,South,Technology,1012.68,303.804,2013-09
9/3/2013,South,Office Supplies,17.22,-12.628,2013-09
8/4/2014,West,Office Supplies,99.87,23.9688,2014-08
1/9/2012,South,Office Supplies,106.32,49.9704,2012-01
1/9/2012,South,Office Supplies,163.44,45.7632,2012-01
1/9/2012,South,Office Supplies,42.76,11.1176,2012-01
1/9/2012,South,Office Supplies,51.55,24.2285,2012-01
2/9/2012,Central,Technology,479.952,89.991,2012-02
11/7/2014,East,Office Supplies,318.96,149.9112,2014-11
8/2/2013,Central,Office Supplies,19.648,6.6312,2013-08
9/5/2014,West,Office Supplies,421.1,105.275,2014-09
5/6/2013,West,Furniture,1685.88,320.3172,2013-05
5/6/2013,West,Office Supplies,5.728,2.0048,2013-05
12/2/2014,West,Office Supplies,41.86,18.837,2014-12
12/2/2014,West,Furniture,141.96,41.1684,2014-12
8/9/2012,East,Furniture,10.02,4.4088,2012-08
8/9/2012,East,Office Supplies,144.12,69.1776,2012-08
9/8/2014,Central,Technology,113.52,46.5432,2014-09
9/8/2014,Central,Furniture,135.3,37.884,2014-09
3/12/2014,East,Technology,776.85,-181.265,2014-03
3/12/2014,East,Office Supplies,12.294,-8.6058,2014-03
3/12/2014,East,Furniture,154.764,-46.4292,2014-03
3/12/2014,East,Office Supplies,43.28,3.246,2014-03
10/9/2011,South,Office Supplies,88.768,31.0688,2011-10
12/10/2012,Central,Office Supplies,53.088,-108.8304,2012-12
7/4/2011,South,Office Supplies,21.84,10.92,2011-07
7/4/2011,South,Office Supplies,15.6,7.644,2011-07
10/9/2014,East,Furniture,145.764,3.2392,2014-10
5/5/2014,East,Office Supplies,2.202,-1.5414,2014-05
5/5/2014,East,Office Supplies,9.396,-7.5168,2014-05
1/7/2011,South,Office Supplies,12.78,5.2398,2011-01
5/1/2014,West,Office Supplies,23.24,7.553,2014-05
10/2/2013,South,Office Supplies,5.388,-4.49,2013-10
10/2/2013,South,Office Supplies,30.976,5.0336,2013-10
2/12/2013,South,Office Supplies,1350.12,175.5156,2013-02
2/12/2013,South,Office Supplies,15.92,7.4824,2013-02
8/11/2012,East,Office Supplies,11.96,3.1096,2012-08
8/11/2012,East,Technology,138,34.5,2012-08
9/10/2012,East,Office Supplies,6.08,2.0672,2012-09
10/3/2014,West,Furniture,17.46,5.9364,2014-10
10/3/2014,West,Technology,369.16,32.3015,2014-10
9/12/2013,West,Office Supplies,2.912,0.91,2013-09
9/12/2013,West,Office Supplies,20.736,7.2576,2013-09
9/12/2013,West,Office Supplies,9.568,2.99,2013-09
6/3/2013,West,Office Supplies,30.18,13.8828,2013-06
6/3/2013,West,Office Supplies,51.648,18.7224,2013-06
6/3/2013,West,Office Supplies,11.232,3.9312,2013-06
5/3/2012,West,Office Supplies,8.82,2.5578,2012-05
5/3/2012,West,Office Supplies,62.496,21.8736,2012-05
5/3/2012,West,Technology,339.96,122.3856,2012-05
5/3/2012,West,Office Supplies,49.568,17.3488,2012-05
1/10/2014,East,Office Supplies,274.491,-228.7425,2014-01
9/3/2014,Central,Technology,40.68,-7.119,2014-09
3/9/2013,East,Furniture,113.6,44.304,2013-03
3/9/2013,East,Office Supplies,12.96,6.3504,2013-03
3/9/2013,East,Office Supplies,69.456,22.5732,2013-03
12/7/2011,West,Office Supplies,8.64,2.4192,2011-12
7/11/2013,East,Technology,341.991,-319.1916,2013-07
2/10/2014,West,Office Supplies,354.9,17.745,2014-02
3/3/2011,East,Office Supplies,15.12,4.914,2011-03
3/3/2011,East,Furniture,302.45,-199.617,2011-03
3/3/2011,East,Office Supplies,44.672,-10.0512,2011-03
6/4/2012,West,Technology,119.98,35.994,2012-06
6/4/2012,West,Technology,989.97,395.988,2012-06
6/11/2014,West,Office Supplies,14.7,4.116,2014-06
10/11/2013,South,Office Supplies,20.608,-4.3792,2013-10
10/11/2013,South,Office Supplies,4.095,-2.73,2013-10
11/2/2011,South,Technology,799.92,239.976,2011-11
9/10/2014,East,Office Supplies,25.92,3.888,2014-09
9/10/2014,East,Furniture,66.112,-9.0904,2014-09
9/2/2011,Central,Technology,559.71,-121.2705,2011-09
12/5/2014,South,Technology,649,-272.58,2014-12
5/4/2011,Central,Office Supplies,37.84,2.838,2011-05
5/4/2011,Central,Office Supplies,5.472,1.8468,2011-05
2/10/2012,East,Office Supplies,77.24,7.724,2012-02
9/5/2014,South,Furniture,97.184,6.074,2014-09
9/5/2014,South,Office Supplies,10.368,3.6288,2014-09
11/6/2013,West,Technology,72,12.96,2013-11
11/6/2013,West,Furniture,113.888,9.9652,2013-11
11/6/2013,West,Office Supplies,158.13,77.4837,2013-11
6/11/2014,East,Office Supplies,14.13,0.7065,2014-06
8/10/2012,Central,Office Supplies,64.75,29.1375,2012-08
